year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,11,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",104.00,7.00,3.93,0.00,1.07,0.00,2.00,0.00,0.00,311.00,239.00,0.00,31.00,0.00,41.00
2024,11,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",754.00,97.00,46.06,1.48,34.90,0.00,14.56,0.00,3.00,3852.00,2254.00,42.00,1095.00,0.00,461.00
2024,11,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",901.00,144.00,52.52,0.00,69.71,0.00,21.77,0.00,0.00,7135.00,3695.00,0.00,2610.00,0.00,830.00
2024,11,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1029.00,165.00,71.18,1.98,62.81,0.00,29.03,1.00,15.00,10583.00,5292.00,841.00,2814.00,0.00,1636.00
2024,11,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",105.00,8.00,5.79,0.00,0.35,0.00,1.86,0.00,0.00,325.00,280.00,0.00,7.00,0.00,38.00
2024,11,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4669.00,455.00,146.50,3.27,101.78,0.00,203.45,4.00,3.00,28474.00,11970.00,1393.00,3305.00,0.00,11806.00
2024,11,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",185.00,13.00,9.65,0.00,1.04,0.00,2.31,0.00,0.00,461.00,325.00,0.00,34.00,0.00,102.00
2024,11,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60.00,6.00,5.63,0.00,0.06,0.00,0.31,0.00,0.00,128.00,122.00,0.00,1.00,0.00,5.00
2024,11,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",548.00,176.00,29.75,0.00,130.27,0.00,15.99,0.00,2.00,10407.00,2365.00,0.00,7259.00,0.00,783.00
2024,11,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",119.00,12.00,4.02,0.00,5.20,0.00,2.78,0.00,0.00,373.00,154.00,0.00,153.00,0.00,66.00
2024,11,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",30.00,6.00,1.70,1.00,2.64,0.00,0.67,0.00,0.00,167.00,37.00,58.00,62.00,0.00,10.00
2024,11,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",58.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,129.00,77.00,0.00,52.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",28.00,7.00,1.50,0.00,5.50,0.00,0.00,0.00,0.00,234.00,53.00,0.00,181.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",59.00,7.00,3.69,0.00,3.23,0.00,0.08,0.00,0.00,283.00,193.00,0.00,83.00,0.00,7.00
2024,11,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1002.00,124.00,62.61,0.00,24.09,1.00,36.30,0.00,0.00,5108.00,2634.00,0.00,720.00,41.00,1713.00
2024,11,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,7.00,2.89,1.00,2.38,0.00,0.73,0.00,0.00,1525.00,111.00,682.00,681.00,0.00,51.00
2024,11,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",249.00,39.00,18.67,0.68,10.93,0.00,8.72,1.00,1.00,2285.00,1400.00,156.00,242.00,0.00,487.00
2024,11,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",120.00,12.00,8.81,0.00,0.33,0.00,2.85,0.00,0.00,417.00,336.00,0.00,10.00,0.00,71.00
2024,11,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",103.00,2.00,0.53,0.00,1.47,0.00,0.00,0.00,0.00,49.00,8.00,0.00,41.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",32.00,6.00,2.40,0.00,0.60,0.00,3.00,0.00,0.00,270.00,121.00,0.00,26.00,0.00,123.00
2024,11,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",221.00,21.00,11.29,0.00,7.81,0.00,1.89,0.00,0.00,637.00,396.00,0.00,181.00,0.00,60.00
2024,11,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",200.00,14.00,7.26,0.17,3.39,0.00,3.19,0.00,0.00,553.00,352.00,4.00,102.00,0.00,95.00
2024,11,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",199.00,22.00,9.64,0.00,3.62,0.00,8.74,0.00,0.00,670.00,380.00,0.00,75.00,0.00,215.00
2024,11,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",308.00,43.00,14.49,0.94,23.01,0.00,4.56,1.00,0.00,2752.00,1462.00,415.00,732.00,0.00,143.00
2024,11,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",135.00,16.00,11.72,0.00,1.98,0.00,2.30,0.00,0.00,811.00,693.00,0.00,59.00,0.00,59.00
2024,11,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",58.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,271.00,219.00,0.00,52.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",30.00,1.00,0.78,0.00,0.22,0.00,0.00,0.00,0.00,46.00,36.00,0.00,10.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",185.00,16.00,10.62,0.00,0.35,0.00,5.02,0.00,0.00,655.00,448.00,0.00,13.00,0.00,194.00
2024,11,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",254.00,24.00,14.92,1.00,4.30,0.00,3.77,0.00,0.00,1835.00,1010.00,479.00,132.00,0.00,214.00
2024,11,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",633.00,96.00,40.41,2.68,36.36,0.00,16.55,1.00,3.00,6326.00,3483.00,737.00,1137.00,0.00,969.00
2024,11,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78.00,8.00,3.71,0.00,2.92,0.00,1.37,0.00,0.00,286.00,96.00,0.00,101.00,0.00,89.00
2024,11,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",35.00,2.00,0.84,0.00,1.16,0.00,0.00,0.00,0.00,68.00,32.00,0.00,36.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",61.00,4.00,3.42,0.00,0.31,0.00,0.27,0.00,0.00,123.00,103.00,0.00,14.00,0.00,6.00
2024,11,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",397.00,40.00,20.61,1.27,11.13,0.00,6.98,0.00,0.00,2671.00,1965.00,139.00,308.00,0.00,259.00
2024,11,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",79.00,12.00,6.60,2.96,0.62,0.00,1.82,0.00,2.00,2183.00,436.00,1679.00,21.00,0.00,47.00
2024,11,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",141.00,15.00,9.31,0.00,1.48,0.00,4.21,0.00,0.00,429.00,260.00,0.00,35.00,0.00,134.00
2024,11,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",505.00,56.00,32.86,0.00,7.72,0.00,15.42,0.00,0.00,2434.00,1463.00,0.00,269.00,0.00,702.00
2024,11,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2497.00,247.00,96.41,5.00,72.45,1.00,72.14,1.00,1.00,17226.00,8809.00,818.00,2803.00,17.00,4779.00
2024,11,DL,Delta Air Lines Network,JNU,"Juneau, AK: Juneau International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,6.00,1.80,0.00,3.11,0.00,1.09,0.00,0.00,279.00,134.00,0.00,98.00,0.00,47.00
2024,11,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1356.00,162.00,58.42,1.00,81.26,0.00,21.32,0.00,0.00,8073.00,4225.00,281.00,2534.00,0.00,1033.00
2024,11,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2935.00,373.00,141.39,1.82,142.23,0.00,87.56,1.00,1.00,22006.00,10827.00,80.00,4127.00,0.00,6972.00
2024,11,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",176.00,10.00,7.09,0.00,1.38,0.00,1.53,0.00,0.00,310.00,209.00,0.00,33.00,0.00,68.00
2024,11,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2436.00,270.00,105.48,4.82,94.76,0.00,64.93,0.00,4.00,18956.00,8194.00,1597.00,4644.00,0.00,4521.00
2024,11,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",60.00,10.00,5.22,0.00,1.74,0.00,3.04,0.00,0.00,581.00,402.00,0.00,50.00,0.00,129.00
2024,11,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",60.00,3.00,1.44,0.00,0.00,0.00,1.56,0.00,0.00,105.00,69.00,0.00,0.00,0.00,36.00
2024,11,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",174.00,9.00,6.00,0.00,1.55,0.00,1.45,0.00,0.00,395.00,308.00,0.00,33.00,0.00,54.00
2024,11,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",656.00,85.00,51.01,3.00,14.09,0.00,16.91,0.00,1.00,5029.00,2931.00,440.00,442.00,0.00,1216.00
2024,11,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1742.00,209.00,91.36,3.29,63.71,0.00,50.63,0.00,1.00,10320.00,5863.00,156.00,1810.00,0.00,2491.00
2024,11,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",78.00,6.00,2.99,1.00,0.88,0.00,1.13,0.00,0.00,276.00,189.00,44.00,21.00,0.00,22.00
2024,11,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",133.00,18.00,11.83,0.00,3.96,0.00,2.21,0.00,1.00,770.00,508.00,0.00,148.00,0.00,114.00
2024,11,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",307.00,37.00,17.31,1.00,8.86,0.00,9.83,0.00,0.00,1220.00,675.00,19.00,213.00,0.00,313.00
2024,11,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",895.00,95.00,45.21,0.00,25.91,0.00,23.88,0.00,1.00,5182.00,2956.00,0.00,735.00,0.00,1491.00
2024,11,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",308.00,33.00,17.97,2.55,5.23,0.00,7.25,0.00,0.00,1575.00,967.00,60.00,148.00,0.00,400.00
2024,11,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",107.00,10.00,7.97,0.00,0.60,0.00,1.43,0.00,0.00,328.00,276.00,0.00,23.00,0.00,29.00
2024,11,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",39.00,3.00,2.83,0.00,0.00,0.00,0.17,0.00,0.00,172.00,163.00,0.00,0.00,0.00,9.00
2024,11,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",184.00,27.00,14.92,0.00,3.25,1.00,7.83,0.00,0.00,1568.00,731.00,0.00,114.00,48.00,675.00
2024,11,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",51.00,12.00,3.54,0.00,4.82,0.00,3.64,0.00,0.00,641.00,347.00,0.00,121.00,0.00,173.00
2024,11,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5442.00,453.00,174.62,12.84,114.72,0.00,150.83,0.00,2.00,38839.00,22385.00,2698.00,3611.00,0.00,10145.00
2024,11,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",620.00,79.00,47.41,0.00,9.24,0.81,21.55,0.00,0.00,4182.00,2519.00,0.00,246.00,141.00,1276.00
2024,11,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",166.00,16.00,6.35,1.00,4.13,0.00,4.52,0.00,0.00,755.00,308.00,74.00,151.00,0.00,222.00
2024,11,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",39.00,7.00,1.00,0.00,5.30,0.00,0.70,0.00,0.00,285.00,93.00,0.00,161.00,0.00,31.00
2024,11,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",92.00,20.00,5.77,0.81,12.42,0.00,1.00,0.00,0.00,927.00,333.00,156.00,407.00,0.00,31.00
2024,11,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",138.00,13.00,4.92,0.00,5.83,0.00,2.25,0.00,0.00,502.00,256.00,0.00,157.00,0.00,89.00
2024,11,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",136.00,16.00,6.22,0.00,3.54,0.00,6.24,0.00,0.00,632.00,275.00,0.00,124.00,0.00,233.00
2024,11,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",137.00,24.00,10.66,0.00,10.36,0.00,2.98,0.00,1.00,689.00,373.00,0.00,234.00,0.00,82.00
2024,11,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",983.00,132.00,63.71,1.00,43.13,0.00,24.16,0.00,0.00,7052.00,4077.00,36.00,1416.00,0.00,1523.00
2024,11,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",198.00,25.00,17.94,0.00,2.47,0.00,4.59,0.00,1.00,1245.00,1032.00,0.00,94.00,0.00,119.00
2024,11,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",541.00,77.00,38.18,0.00,20.02,0.00,18.80,0.00,1.00,4033.00,2342.00,0.00,607.00,0.00,1084.00
2024,11,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",569.00,70.00,29.92,2.32,28.50,0.00,9.26,0.00,0.00,2886.00,1584.00,78.00,744.00,0.00,480.00
2024,11,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",479.00,79.00,33.40,1.00,31.61,0.00,12.99,0.00,1.00,3588.00,1758.00,29.00,1271.00,0.00,530.00
2024,11,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",834.00,143.00,46.45,2.00,77.69,0.00,16.86,0.00,1.00,5997.00,2936.00,109.00,2164.00,0.00,788.00
2024,11,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",252.00,16.00,9.70,0.00,2.42,0.00,3.88,0.00,1.00,684.00,509.00,0.00,44.00,0.00,131.00
2024,11,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",214.00,20.00,12.47,0.00,5.60,0.00,1.92,0.00,0.00,612.00,395.00,0.00,137.00,0.00,80.00
2024,11,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",39.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,256.00,109.00,0.00,89.00,0.00,58.00
2024,11,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",49.00,6.00,2.81,0.00,3.19,0.00,0.00,0.00,0.00,242.00,154.00,0.00,88.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",77.00,10.00,4.59,0.00,1.45,0.00,3.96,0.00,0.00,370.00,180.00,0.00,30.00,0.00,160.00
2024,11,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",30.00,8.00,4.02,0.00,2.93,0.00,1.05,0.00,0.00,371.00,179.00,0.00,166.00,0.00,26.00
2024,11,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",926.00,84.00,42.82,1.00,16.42,0.10,23.66,0.00,2.00,4712.00,2934.00,57.00,511.00,30.00,1180.00
2024,11,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",205.00,26.00,12.80,0.00,1.37,0.00,11.82,0.00,0.00,1135.00,702.00,0.00,26.00,0.00,407.00
2024,11,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",83.00,9.00,5.64,0.00,3.36,0.00,0.00,0.00,0.00,356.00,268.00,0.00,88.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",37.00,2.00,1.39,0.00,0.61,0.00,0.00,0.00,0.00,41.00,29.00,0.00,12.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",83.00,14.00,10.84,0.00,1.29,0.00,1.88,0.00,0.00,473.00,384.00,0.00,39.00,0.00,50.00
2024,11,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",571.00,44.00,29.61,0.00,8.43,0.00,5.96,0.00,1.00,2542.00,2000.00,0.00,285.00,0.00,257.00
2024,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",790.00,129.00,49.46,0.00,68.28,0.00,11.26,0.00,0.00,5205.00,2872.00,0.00,2034.00,0.00,299.00
2024,11,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",507.00,54.00,24.84,0.21,17.97,0.00,10.99,0.00,2.00,2541.00,1421.00,7.00,515.00,0.00,598.00
2024,11,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",275.00,30.00,15.88,1.00,5.99,0.00,7.13,0.00,0.00,1247.00,830.00,35.00,164.00,0.00,218.00
2024,11,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",90.00,17.00,5.48,1.05,7.35,0.00,3.12,0.00,2.00,1816.00,901.00,442.00,218.00,0.00,255.00
2024,11,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",201.00,15.00,8.43,0.00,4.81,0.00,1.76,0.00,1.00,747.00,543.00,0.00,130.00,0.00,74.00
2024,11,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2502.00,218.00,86.81,10.43,57.19,0.00,63.58,6.00,11.00,15299.00,7445.00,1064.00,1995.00,0.00,4795.00
2024,11,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1015.00,282.00,58.14,3.60,191.91,0.00,28.35,0.00,1.00,18384.00,3539.00,272.00,12925.00,0.00,1648.00
2024,11,DL,Delta Air Lines Network,SGF,"Springfield, MO: Springfield-Branson National",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",170.00,28.00,8.53,0.00,18.27,0.00,1.20,0.00,1.00,948.00,451.00,0.00,467.00,0.00,30.00
2024,11,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",261.00,45.00,14.48,1.00,21.21,0.00,8.31,0.00,0.00,1608.00,572.00,126.00,692.00,0.00,218.00
2024,11,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4379.00,443.00,146.66,11.48,115.12,0.00,169.75,2.00,2.00,30941.00,12473.00,1705.00,3989.00,0.00,12774.00
2024,11,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",276.00,38.00,16.47,0.00,16.64,0.00,4.89,0.00,1.00,1548.00,893.00,0.00,457.00,0.00,198.00
2024,11,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",398.00,61.00,26.16,1.48,23.41,0.00,9.94,0.00,0.00,3821.00,2115.00,737.00,631.00,0.00,338.00
2024,11,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",243.00,32.00,19.14,1.00,5.47,0.00,6.39,0.00,0.00,1309.00,834.00,45.00,164.00,0.00,266.00
2024,11,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",446.00,48.00,23.93,1.63,17.37,0.00,5.07,0.00,1.00,1895.00,997.00,102.00,545.00,0.00,251.00
2024,11,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",39.00,8.00,2.12,0.00,5.88,0.00,0.00,0.00,2.00,201.00,47.00,0.00,154.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",4.00,2.00,0.88,0.00,1.12,0.00,0.00,0.00,0.00,41.00,22.00,0.00,19.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",113.00,11.00,0.86,0.00,4.30,0.00,5.83,0.00,0.00,457.00,36.00,0.00,155.00,0.00,266.00
2024,11,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",145.00,7.00,5.00,0.00,1.00,0.00,1.00,0.00,1.00,272.00,230.00,0.00,15.00,0.00,27.00
2024,11,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1045.00,113.00,53.98,0.91,21.85,0.00,36.25,0.00,0.00,5727.00,2957.00,84.00,613.00,0.00,2073.00
2024,11,DL,Delta Air Lines Network,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",61.00,5.00,2.00,0.00,0.07,0.00,2.93,0.00,0.00,221.00,62.00,0.00,9.00,0.00,150.00
2024,11,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",120.00,10.00,5.85,0.00,3.15,0.00,1.00,0.00,0.00,291.00,171.00,0.00,85.00,0.00,35.00
2024,11,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",92.00,14.00,7.72,0.00,4.49,0.00,1.79,0.00,0.00,821.00,644.00,0.00,89.00,0.00,88.00
2024,11,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",30.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,115.00,77.00,0.00,0.00,0.00,38.00
2024,11,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",135.00,15.00,9.76,0.00,1.03,0.00,4.21,0.00,0.00,574.00,364.00,0.00,18.00,0.00,192.00
2024,11,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",203.00,14.00,10.76,0.00,1.15,0.00,2.09,0.00,0.00,518.00,425.00,0.00,29.00,0.00,64.00
2024,11,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1164.00,283.00,54.18,1.86,95.44,0.00,131.52,6.00,1.00,17598.00,3246.00,95.00,3238.00,0.00,11019.00
2024,11,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",92.00,23.00,7.26,0.00,5.74,0.00,10.00,0.00,1.00,1213.00,375.00,0.00,212.00,0.00,626.00
2024,11,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",80.00,8.00,3.14,0.00,2.56,0.00,2.31,1.00,0.00,520.00,141.00,0.00,68.00,0.00,311.00
2024,11,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",74.00,14.00,2.60,1.17,4.53,0.00,5.70,1.00,0.00,704.00,140.00,54.00,216.00,0.00,294.00
2024,11,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",180.00,41.00,9.85,0.00,23.04,0.00,8.11,2.00,0.00,1324.00,287.00,0.00,640.00,0.00,397.00
2024,11,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",27.00,9.00,3.50,0.00,0.00,0.00,5.50,0.00,0.00,657.00,289.00,0.00,0.00,0.00,368.00
2024,11,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",100.00,12.00,2.56,0.00,2.92,0.00,6.52,0.00,0.00,623.00,162.00,0.00,106.00,0.00,355.00
2024,11,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",20.00,10.00,0.50,0.00,1.86,0.00,7.64,0.00,0.00,683.00,45.00,0.00,89.00,0.00,549.00
2024,11,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",268.00,60.00,14.66,0.00,14.05,0.00,31.29,3.00,0.00,3641.00,819.00,0.00,409.00,0.00,2413.00
2024,11,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",8.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,128.00,0.00,0.00,0.00,0.00,128.00
2024,11,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",19.00,5.00,2.59,0.00,0.41,0.00,2.00,1.00,0.00,250.00,92.00,0.00,17.00,0.00,141.00
2024,11,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",525.00,95.00,23.44,1.00,20.51,0.00,50.04,1.00,1.00,5686.00,1374.00,38.00,732.00,0.00,3542.00
2024,11,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",337.00,57.00,7.81,0.54,12.64,0.00,36.01,2.00,0.00,4130.00,445.00,43.00,431.00,0.00,3211.00
2024,11,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",16.00,4.00,1.70,0.00,1.30,0.00,1.00,1.00,0.00,212.00,100.00,0.00,59.00,0.00,53.00
2024,11,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",339.00,54.00,14.99,0.00,6.18,0.00,32.83,4.00,0.00,3477.00,907.00,0.00,220.00,0.00,2350.00
2024,11,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",90.00,18.00,5.44,1.09,5.15,0.00,6.32,1.00,0.00,966.00,406.00,64.00,183.00,0.00,313.00
2024,11,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2147.00,494.00,93.93,10.40,139.89,0.00,249.78,44.00,2.00,34936.00,8127.00,3717.00,5667.00,0.00,17425.00
2024,11,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",906.00,280.00,50.17,2.68,115.91,0.00,111.24,12.00,2.00,24982.00,5139.00,270.00,6725.00,0.00,12848.00
2024,11,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",21.00,2.00,0.00,0.40,0.48,0.00,1.12,0.00,0.00,92.00,0.00,17.00,20.00,0.00,55.00
2024,11,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",190.00,32.00,11.15,0.00,5.13,0.00,15.71,1.00,0.00,2020.00,600.00,0.00,326.00,0.00,1094.00
2024,11,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",55.00,15.00,8.67,0.00,3.57,0.00,2.76,1.00,0.00,899.00,681.00,0.00,118.00,0.00,100.00
